STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/19/13,20.58,,,0,0.2,0,,30,12,280,290,31.1,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/20/13,10.07,,,0,0,0,,24,8,320,330,21,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/21/13,12.3,,,0.07,0.8,0,,32,19,110,100,28,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/22/13,10.96,,,0.2,1.9,3,,34,24,240,250,21,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/23/13,10.51,,,0,0,2,,28,22,260,260,17.9,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/24/13,4.25,,,0,0,2,,39,17,260,260,8.9,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/25/13,5.37,,,0,0,1,,43,20,70,80,13,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/26/13,18.34,,,0.45,4.8,0,,36,32,50,50,29.1,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/27/13,11.41,,,0.18,1,5,,34,32,330,330,17,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/28/13,13.2,,,0.02,0.2,4,,35,27,10,20,21.9,38.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/1/13,14.09,,,0.02,0.7,3,,30,25,350,10,21,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/2/13,11.41,,,0,0,3,,31,17,330,10,17.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/3/13,4.7,,,0,0,3,,34,15,340,20,12.1,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/4/13,8.28,,,0,0,3,,34,18,100,60,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/5/13,11.86,,,0.66,9.2,3,,33,29,350,10,21,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/6/13,12.3,,,0,0,10,,34,28,340,340,21,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/7/13,5.37,,,0,0,9,,40,26,70,60,12.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/8/13,6.71,,,0,0,6,,40,19,170,170,13,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/9/13,10.96,,,0.04,0,5,,44,30,180,180,21.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/10/13,8.72,,,0.87,0,0,,51,39,210,200,23,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/11/13,9.62,,,0.07,0,0,,48,33,260,250,17.9,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/12/13,14.99,,,0.05,0.3,0,,37,26,260,240,25.1,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/13/13,13.2,,,0,0,0,,33,22,310,330,23,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/14/13,6.49,,,0,0,0,,37,23,200,220,13,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/15/13,5.82,,,0.2,0,0,,41,30,60,40,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/16/13,9.84,,,0,0,0,,35,30,10,30,19.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/17/13,12.75,,,0,0,0,,35,26,120,60,21.9,34.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/18/13,13.65,,,0.08,0.1,0,,35,21,280,250,31.1,42.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/19/13,21.03,,,0,0,0,,32,17,280,270,30,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/20/13,15.21,,,0,0,0,,25,14,290,300,23,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/21/13,7.83,,,0,0,0,,33,14,320,350,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/22/13,5.37,,,0,0,0,,41,20,310,50,12.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/23/13,7.38,,,0,0,0,,41,25,60,50,16.1,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/24/13,18.34,,,0.01,0.1,0,,37,32,50,10,30,42.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/25/13,15.66,,,0,0,0,,38,32,10,20,25.9,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/26/13,8.72,,,0,0,0,,43,29,330,330,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/27/13,7.38,,,0,0,0,,42,31,320,320,13,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/28/13,4.7,,,0,0,0,,51,28,320,60,12.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/29/13,2.91,,,0,0,0,,55,32,70,60,13,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/30/13,9.62,,,0,0,0,,59,28,210,200,21.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/31/13,14.54,,,0,0,0,,59,36,280,270,28,34.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/1/13,11.63,,,0,0,0,36,41,29,310,330,21.9,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/2/13,8.95,,,0,0,0,34,45,25,320,300,21,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/3/13,6.93,,,0,0,0,35,44,25,60,60,14.1,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/4/13,8.05,,,0,0,0,39,58,25,240,280,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/5/13,11.86,,,0,0,0,44,45,36,20,60,21,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/6/13,18.57,,,0.04,0,0,47,70,36,180,250,36.9,48.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/7/13,11.41,,,0,0,0,53,59,40,270,270,25.1,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/8/13,13.87,,,0.49,0,0,50,64,41,260,250,33.1,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/9/13,11.86,,,0.2,0,0,44,55,39,20,40,23,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/10/13,16.11,,,0.94,0,0,40,41,38,290,280,33.1,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/11/13,9.4,,,0.24,0,0,41,46,38,70,70,25.9,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/12/13,13.42,,,0,0,0,41,45,37,260,260,23.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/13/13,12.53,,,0,0,0,39,45,34,270,270,23.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/14/13,14.99,,,0,0,0,45,69,38,190,200,30,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/15/13,13.42,,,0.36,0,0,61,66,44,200,200,32,42.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/16/13,7.61,,,0.01,0,0,47,58,40,110,60,15,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/17/13,10.96,,,2.01,0,0,43,49,42,70,80,25.9,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/18/13,15.43,,,3.54,0,0,52,63,39,170,280,33.1,42.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/19/13,19.46,,,0.01,0.1,0,41,40,33,250,250,32,42.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/20/13,9.4,,,0,0,0,37,47,31,310,320,19.9,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/21/13,11.41,,,0,0,0,40,54,29,150,150,19.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/22/13,9.62,,,0,0,0,51,67,38,130,140,18.1,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/23/13,9.62,,,0.7,0,0,53,59,38,340,10,18.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/24/13,12.3,,,0.04,0,0,41,50,37,280,270,18.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/25/13,11.86,,,0.07,0,0,45,51,38,240,240,23,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/26/13,11.63,,,0,0,0,49,67,34,180,220,25.1,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/27/13,6.71,,,0,0,0,57,68,43,110,80,16.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/28/13,5.82,,,0.03,0,0,58,65,49,60,70,10.1,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/29/13,12.08,,,0,0,0,60,74,47,170,160,23.9,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/30/13,17.22,,,0,0,0,70,85,61,200,210,29.1,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/1/13,9.62,,,0,0,0,74,84,56,180,180,19.9,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/2/13,15.43,,,0.11,0,0,54,55,42,40,50,23.9,38.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/3/13,11.41,,,0.05,0,0,44,48,40,40,30,21.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/4/13,6.93,,,0.02,0,0,55,71,48,70,60,18.1,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/5/13,9.4,,,0,0,0,58,69,48,50,40,17,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/6/13,8.05,,,0,0,0,60,71,50,50,40,18.1,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/7/13,5.82,,,0,0,0,61,75,48,70,70,12.1,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/8/13,5.14,,,0,0,0,65,79,48,100,60,13,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/9/13,5.82,,,0.32,0,0,64,75,46,220,40,21.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/10/13,10.07,,,0.13,0,0,47,47,44,20,10,19.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/11/13,12.75,,,0,0,0,50,60,43,320,310,31.1,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/12/13,11.18,,,0,0,0,46,55,37,310,60,23,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/13/13,5.82,,,0,0,0,48,64,36,30,60,16.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/14/13,11.63,,,0,0,0,65,91,50,210,210,21.9,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/15/13,8.5,,,0,0,0,76,84,60,240,240,21,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/16/13,4.92,,,0,0,0,70,83,53,50,50,16.1,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/17/13,6.71,,,0,0,0,61,70,55,40,60,16.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/18/13,6.49,,,0,0,0,66,80,56,120,110,15,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/19/13,7.61,,,0,0,0,72,86,58,130,160,21.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/20/13,13.65,,,1.09,0,0,80,89,65,240,220,31.1,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/21/13,12.08,,,0.56,0,0,73,81,64,220,210,25.1,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/22/13,7.38,,,1.35,0,0,69,73,52,200,50,19.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/23/13,14.76,,,0.06,0,0,54,54,42,10,360,28,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/24/13,8.05,,,0,0,0,48,57,41,30,40,19.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/25/13,5.14,,,0,0,0,50,57,44,70,60,10.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/26/13,7.38,,,0.02,0,0,54,68,44,120,50,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/27/13,9.17,,,0.23,0,0,57,62,53,120,60,17,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/28/13,10.29,,,0.2,0,0,65,76,56,210,210,23,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/29/13,8.72,,,0.01,0,0,71,84,64,180,180,18.1,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/30/13,14.54,,,0.51,0,0,76,83,64,160,190,25.9,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/31/13,12.08,,,0.3,0,0,71,77,64,220,230,21.9,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/1/13,12.97,,,0.56,0,0,70,76,63,210,210,25.1,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/2/13,6.26,,,0.01,0,0,58,63,43,330,40,16.1,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/3/13,4.92,,,0,0,0,54,68,43,100,100,14.1,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/4/13,6.04,,,0,0,0,60,72,50,70,60,14.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/5/13,8.28,,,0.01,0,0,62,73,54,20,50,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/6/13,9.17,,,0.15,0,0,58,64,52,30,50,17,48.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/7/13,9.84,,,0,0,0,58,68,52,60,50,16.1,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/8/13,5.37,,,0,0,0,62,74,49,90,90,13,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/9/13,8.95,,,0.01,0,0,67,80,55,180,160,18.1,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/10/13,4.25,,,0.26,0,0,71,76,60,310,50,16.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/11/13,4.47,,,0,0,0,70,83,60,230,240,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/12/13,8.05,,,0.75,0,0,75,86,63,330,340,28,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/13/13,12.3,,,0,0,0,67,73,58,40,50,21,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/14/13,7.83,,,0,0,0,64,78,56,40,60,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/15/13,7.61,,,0.17,0,0,67,80,58,250,260,31.1,46.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/16/13,9.17,,,0,0,0,76,86,69,260,260,16.1,31.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/17/13,8.05,,,0.03,0,0,77,88,59,20,30,19.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/18/13,11.63,,,0,0,0,63,71,56,20,20,19.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/19/13,6.93,,,0,0,0,63,75,53,60,60,14.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/20/13,5.82,,,0,0,0,71,86,56,90,120,15,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/21/13,9.62,,,0.79,0,0,75,82,68,170,170,32,38.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/22/13,8.5,,,0.04,0,0,73,80,67,210,20,15,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/23/13,11.41,,,0.84,0,0,76,87,66,200,170,32,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/24/13,10.07,,,0.18,0,0,76,89,67,240,240,38,52.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/25/13,6.93,,,0.03,0,0,73,85,67,340,330,25.1,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/26/13,7.38,,,1.48,0,0,73,80,66,160,40,18.1,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/27/13,7.16,,,0.92,0,0,76,90,64,310,300,32,48.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/28/13,10.96,,,0,0,0,75,83,67,300,290,25.9,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/29/13,12.3,,,0,0,0,68,72,64,20,50,23,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/30/13,13.87,,,0,0,0,68,77,62,20,20,29.1,36.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/1/13,12.3,,,0,0,0,68,75,59,40,50,23,35.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/2/13,11.18,,,0,0,0,65,68,60,40,40,17,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/3/13,5.37,,,0.02,0,0,64,72,59,280,60,12.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/4/13,5.14,,,0,0,0,69,83,56,190,180,15,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/5/13,4.92,,,0,0,0,74,86,60,210,220,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/6/13,4.47,,,0,0,0,75,83,65,170,190,12.1,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/7/13,6.71,,,0,0,0,77,88,70,210,200,15,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/13,8.5,,,0.5,0,0,78,86,70,210,220,21.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/9/13,7.38,,,0,0,0,80,85,73,250,240,23.9,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/10/13,8.28,,,0,0,0,81,85,66,350,60,18.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/11/13,7.38,,,0,0,0,73,81,64,20,40,15,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/12/13,4.92,,,0,0,0,72,83,58,100,70,14.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/13/13,7.61,,,0,0,0,74,84,62,100,110,18.1,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/14/13,7.61,,,0,0,0,78,88,72,110,80,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/15/13,5.14,,,0.09,0,0,80,89,71,100,210,17,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/16/13,6.71,,,0,0,0,81,92,73,240,240,14.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/17/13,6.93,,,0,0,0,85,94,76,270,240,15,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/18/13,8.05,,,0,0,0,85,95,77,250,250,23.9,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/19/13,14.09,,,0.58,0,0,86,96,71,330,310,38.9,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/20/13,7.61,,,0.06,0,0,80,89,71,40,60,16.1,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/21/13,6.71,,,0.01,0,0,76,88,68,10,30,21,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/22/13,7.38,,,0,0,0,76,87,71,280,270,29.1,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/23/13,10.96,,,0.03,0,0,75,78,63,280,290,29.1,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/24/13,8.05,,,0,0,0,66,72,60,60,40,15,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/25/13,5.14,,,0,0,0,68,81,57,200,350,12.1,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/26/13,8.5,,,0.39,0,0,69,70,62,190,180,17,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/27/13,10.51,,,0,0,0,62,65,55,320,300,19.9,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/28/13,9.17,,,0,0,0,60,69,54,310,310,18.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/29/13,6.93,,,0,0,0,65,76,57,90,290,13,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/30/13,4.7,,,0.04,0,0,66,74,57,180,180,13,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/31/13,4.47,,,0.5,0,0,68,75,62,360,360,19.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/1/13,7.83,,,0,0,0,70,81,61,310,340,16.1,21.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/2/13,8.28,,,0.63,0,0,72,84,62,350,350,18.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/3/13,6.71,,,0,0,0,74,81,64,350,40,11,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/4/13,7.83,,,0,0,0,69,75,60,80,60,15,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/5/13,7.61,,,0.07,0,0,66,75,58,200,230,18.1,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/6/13,8.05,,,0.04,0,0,72,83,67,200,190,16.1,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/7/13,9.84,,,0,0,0,79,89,67,40,50,19.9,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/8/13,9.4,,,0,0,0,72,78,65,70,60,17,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/9/13,5.37,,,0,0,0,72,82,59,250,260,15,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/10/13,6.49,,,0,0,0,74,81,64,70,60,13,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/11/13,2.91,,,0.01,0,0,71,81,60,280,250,13,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/12/13,7.61,,,0.27,0,0,74,82,67,230,230,18.1,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/13/13,9.62,,,0,0,0,67,70,58,40,30,19.9,29.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/14/13,7.16,,,0,0,0,64,72,56,40,50,13,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/15/13,4.92,,,0,0,0,64,75,55,260,260,13,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/16/13,5.14,,,0,0,0,69,82,55,30,50,15,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/17/13,6.49,,,0,0,0,71,81,57,90,60,15,25.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/18/13,4.92,,,0,0,0,72,81,59,90,80,14.1,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/19/13,5.37,,,0,0,0,72,85,57,260,260,14.1,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/20/13,8.05,,,0,0,0,77,88,66,200,210,15,19.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/21/13,8.95,,,0.01,0,0,79,90,68,210,220,17,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/22/13,6.93,,,0.23,0,0,75,78,68,270,280,19.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/23/13,6.71,,,0,0,0,73,82,62,70,50,15,25.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/24/13,6.04,,,0,0,0,73,86,60,160,150,12.1,16.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/25/13,9.62,,,0,0,0,77,89,65,210,210,18.1,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/26/13,9.4,,,0,0,0,80,92,70,250,250,19.9,23.9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/27/13,12.08,,,0,0,0,84,96,77,220,220,21.9,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/28/13,9.4,,,0,0,0,81,83,71,260,50,17,33.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/29/13,4.7,,,0,0,0,77,89,66,100,70,13,18.1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/30/13,8.28,,,0.36,0,0,80,96,67,320,320,35.1,46.1
